county,category,taxonomic_group,taxonomic_subgroup,common_name,state_conservation_rank,global_conservation_rank,human_pop_county,human_growth_rate,land_area,water_area,pop_per_mi
Bronx,Plant,Flowering Plants,Other Flowering Plants,Primrose-leaved Violet,S2,G5TNR,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Animal,Mammals,Bats,Northern Long-eared Bat,S1,G1G2,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Swamp Agrimony,S3,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Hairy Angelica,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Whorled Milkweed,S3,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,River Birch,S3,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Bicknell's Sedge,S3,G5T5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Bush's Sedge,S3,G4,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Emmons' Sedge,S3,G5T5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Muhlenberg's Veinless Sedge,S3,G5T5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Willdenow's Sedge,S2S3,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,American Bittersweet,S3,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Five-angled Dodder,S3,G4G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Red-rooted Flat Sedge,S3,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Fragrant Flat Sedge,S3,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,American Alumroot,S3,G5T5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Violet Bush Clover,S3,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Trailing Bush Clover,S3,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Stiff Yellow Flax,S3,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Rushes,Spiny Wood Rush,S3,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Winged Monkey Flower,S3,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Heart-leaved Plantain,S3,G4,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Slender Knotweed,S3,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Mock Bishopweed,S3,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Small-flowered Crowfoot,S3,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Perennial Saltmarsh Aster,S3,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Spreading Globeflower,S3,G5T3,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Animal,Fish,Sturgeons and Paddlefish,Atlantic Sturgeon,S1,G3,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Animal,Beetles,Carrion Beetles,American Burying Beetle,SH,G2G3,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Animal,Birds,"Gulls, Terns, Plovers, Shorebirds",Piping Plover,S3B,G3,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Peregrine Falcon,S3B,G4,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Ferns and Fern Allies,Quillworts,Northern Quillwort,S1,GNR,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Ferns and Fern Allies,Ferns,Woolly Lip Fern,SH,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Animal,Fish,Sturgeons and Paddlefish,Shortnose Sturgeon,S1,G3,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Virginia Three-seeded Mercury,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Orchids,Puttyroot,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,White Milkweed,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Thickleaf Orach,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Saltmarsh Bulrush,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Autumnal Water-starwort,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Thicket Sedge,S1,G4G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Glomerate Sedge,S2,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Ambiguous Sedge,S3,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Straw Sedge,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Bent Sedge,S1,G4G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Cat-tail Sedge,S2,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Fairywand,S1S2,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Large Calyx Goosefoot,S1S2,G5T4,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Grasses,Tall Flat Panic Grass,SH,G5T4T5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Rattlebox,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Globose Flatsedge,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Yellow Flatsedge,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Orchids,Small Southern Yellow Lady's Slipper,SH,G5T3T5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Smooth Tick Trefoil,SH,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Nuttall's Tick Trefoil,SH,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Stiff Tick Trefoil,S1,G4G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Grasses,Velvet Panic Grass,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Grasses,Slender Crab Grass,S1,G5TNR,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Creeping Spike Rush,S1,G4G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Engelmann's Spike Rush,S1,G4G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Slender Spike Rush,S1,G5T5?,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,American Strawberry Bush,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Wild Potato-vine,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Rushes,Large Grass-leaved Rush,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Rushes,Short-fruited Rush,S1,G4G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Rushes,Sedge Rush,S1,G5TNR,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Rushes,Spreading Rush,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",False Lettuce,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Leggett's Pinweed,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Minute Duckweed,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Orchids,Large Twayblade,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Stalked Bugleweed,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Sweetbay Magnolia,S1,G5TNR,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Cut-leaved Evening Primrose,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Clustered Bluets,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Grasses,Field Beadgrass,S1,G4G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Carey's Smartweed,S1S2,G4,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Virginia Ground Cherry,SH,G5T5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Grasses,Slender Marsh Blue Grass,S1,G3,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Basil Mountain Mint,S1,G1G2,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Torrey's Mountain Mint,S1,G2,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Swamp Buttercup,S1,GNR,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Sedges,Whip Nut Sedge,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Hyssop-skullcap,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Powdery Carrion Flower,S1,G4G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Coastal Goldenrod,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Mexican Seaside Goldenrod,S1,G5T5?,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Grasses,Prairie Wedgegrass,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Grasses,Swamp Oats,S1,G4,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Orchids,Spring Ladies' Tresses,S1S2,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Narrow-leaf Sea Blite,S1S2,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Small-headed Aster,SH,G5T5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Coast Violet,S1,G4G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Bronx,Plant,Flowering Plants,Other Flowering Plants,Winter Grape,S1,G5,1390450,0.2271,109224611,39362153,0.009357832168684958
Broome,Animal,Birds,Sparrows and Towhees,Henslow's Sparrow,S3B,G4,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Animal,Birds,"Gulls, Terns, Plovers, Shorebirds",Upland Sandpiper,S3B,G5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Northern Harrier,"S3B,S3N",G5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Bald Eagle,"S2S3B,S2N",G5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Animal,Birds,"Herons, Bitterns, Egrets, Pelicans",Least Bittern,"S3B,S1N",G5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Animal,Birds,Grebes,Pied-billed Grebe,"S3B,S1N",G5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Ferns and Fern Allies,Ferns,Blunt-lobe Grape Fern,S2S3,G4,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Animal,Fish,"Minnows, Shiners, Suckers",Lake Chubsucker,SH,G5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,Wild Hydrangea,S2,G5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,Shrubby St. John's Wort,S2,G5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,Yellow Wild Flax,S2,G5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,Golden Club,S2,G5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,Rough Hedge Nettle,S2,G5T4T5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,Cork Elm,S2S3,G5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,Culver's Root,S2,G4,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Animal,Mammals,Bats,Northern Long-eared Bat,S1,G1G2,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Animal,Mussels and Clams,Freshwater Mussels,Brook Floater,S1,G3,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Animal,Mussels and Clams,Freshwater Mussels,Green Floater,S1S2,G3,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Animal,Reptiles,Snakes,Timber Rattlesnake,S3,G4,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,Great St. John's Wort,S3,G4T4,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,Pale Vetchling,S3,G5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,Wild Lupine,S3,G5T4?,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,Bird's-foot Violet,S3,G5TNR,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Peregrine Falcon,S3B,G4,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Orchids,Puttyroot,S1,G5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,Downy Wood Mint,S1,G5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Grasses,Porter's Reed Grass,S1S2,G4T4,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,Fairywand,S1S2,G5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,Harbinger-of-spring,S1,G5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,Wild Sweet William,S1S2,G5T4T5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Orchids,Hooker's Orchid,S1,G4,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,Whorled Mountain Mint,S1S2,G5T5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Sweet-scented Indian Plantain,S1,G4,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,Sharp-tipped Blue-eyed Grass,S1,G5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,White Basswood,SH,G5T5,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Broome,Plant,Flowering Plants,Other Flowering Plants,Goosefoot Corn Salad,S1,G4,187614,-6.4181,1827594819,25109986,1.0126491791551218e-4
Cattaraugus,Animal,Birds,Sparrows and Towhees,Henslow's Sparrow,S3B,G4,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Animal,Birds,"Gulls, Terns, Plovers, Shorebirds",Upland Sandpiper,S3B,G5,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Northern Harrier,"S3B,S3N",G5,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Bald Eagle,"S2S3B,S2N",G5,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Animal,Birds,"Herons, Bitterns, Egrets, Pelicans",Least Bittern,"S3B,S1N",G5,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Animal,Birds,Grebes,Pied-billed Grebe,"S3B,S1N",G5,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Plant,Ferns and Fern Allies,Ferns,Blunt-lobe Grape Fern,S2S3,G4,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Animal,Fish,Darters and Sunfishes,Eastern Sand Darter,S2S3,G4,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Animal,Fish,"Minnows, Shiners, Suckers",Gravel Chub,SH,G4,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Animal,Fish,Darters and Sunfishes,Longhead Darter,S2,G3,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Plant,Flowering Plants,Other Flowering Plants,Yellow Giant-hyssop,S2S3,G5,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Plant,Flowering Plants,Other Flowering Plants,Woodland Agrimony,S2,G5,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Plant,Flowering Plants,Orchids,Dragon's Mouth Orchid,S2,G5,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Plant,Flowering Plants,Sedges,Creeping Sedge,S2,G5,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Plant,Flowering Plants,Sedges,Schweinitz's Sedge,S2S3,G3G4,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Plant,Flowering Plants,Other Flowering Plants,Big Shellbark Hickory,S2,G5,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Plant,Flowering Plants,Other Flowering Plants,Rough Avens,S2,G5,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Plant,Flowering Plants,Other Flowering Plants,Shrubby St. John's Wort,S2,G5,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Plant,Flowering Plants,Other Flowering Plants,Twinleaf,S2,G5,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Plant,Flowering Plants,Other Flowering Plants,Violet Wood Sorrel,S2S3,G5,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Plant,Flowering Plants,Other Flowering Plants,Lake Cress,S2,G4?,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Plant,Flowering Plants,Other Flowering Plants,Culver's Root,S2,G4,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Animal,Mammals,Bats,Northern Long-eared Bat,S1,G1G2,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Animal,Mussels and Clams,Freshwater Mussels,Wavyrayed Lampmussel,S1,G5,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Animal,Reptiles,Snakes,Timber Rattlesnake,S3,G4,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
Cattaraugus,Plant,Flowering Plants,Other Flowering Plants,Hairy Angelica,S1,G5,74899,-6.6307,3388125876,36783591,2.1868899228336888e-5
